,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,continentExp
0,05/05/2020,5,5,2020,190,5,Afghanistan,AF,AFG,37172386.0,Asia
1,04/05/2020,4,5,2020,235,13,Afghanistan,AF,AFG,37172386.0,Asia
2,03/05/2020,3,5,2020,134,4,Afghanistan,AF,AFG,37172386.0,Asia
3,02/05/2020,2,5,2020,164,4,Afghanistan,AF,AFG,37172386.0,Asia
4,01/05/2020,1,5,2020,222,4,Afghanistan,AF,AFG,37172386.0,Asia
5,30/04/2020,30,4,2020,122,0,Afghanistan,AF,AFG,37172386.0,Asia
6,29/04/2020,29,4,2020,124,3,Afghanistan,AF,AFG,37172386.0,Asia
7,28/04/2020,28,4,2020,172,0,Afghanistan,AF,AFG,37172386.0,Asia
8,27/04/2020,27,4,2020,68,10,Afghanistan,AF,AFG,37172386.0,Asia
9,26/04/2020,26,4,2020,112,4,Afghanistan,AF,AFG,37172386.0,Asia
10,25/04/2020,25,4,2020,70,1,Afghanistan,AF,AFG,37172386.0,Asia
11,24/04/2020,24,4,2020,105,2,Afghanistan,AF,AFG,37172386.0,Asia
12,23/04/2020,23,4,2020,84,4,Afghanistan,AF,AFG,37172386.0,Asia
13,22/04/2020,22,4,2020,61,1,Afghanistan,AF,AFG,37172386.0,Asia
14,21/04/2020,21,4,2020,35,2,Afghanistan,AF,AFG,37172386.0,Asia
15,20/04/2020,20,4,2020,88,3,Afghanistan,AF,AFG,37172386.0,Asia
16,19/04/2020,19,4,2020,63,0,Afghanistan,AF,AFG,37172386.0,Asia
17,18/04/2020,18,4,2020,51,1,Afghanistan,AF,AFG,37172386.0,Asia
18,17/04/2020,17,4,2020,10,4,Afghanistan,AF,AFG,37172386.0,Asia
19,16/04/2020,16,4,2020,70,2,Afghanistan,AF,AFG,37172386.0,Asia
20,15/04/2020,15,4,2020,49,2,Afghanistan,AF,AFG,37172386.0,Asia
21,14/04/2020,14,4,2020,58,3,Afghanistan,AF,AFG,37172386.0,Asia
22,13/04/2020,13,4,2020,52,0,Afghanistan,AF,AFG,37172386.0,Asia
23,12/04/2020,12,4,2020,34,3,Afghanistan,AF,AFG,37172386.0,Asia
24,11/04/2020,11,4,2020,37,0,Afghanistan,AF,AFG,37172386.0,Asia
25,10/04/2020,10,4,2020,61,1,Afghanistan,AF,AFG,37172386.0,Asia
26,09/04/2020,9,4,2020,56,3,Afghanistan,AF,AFG,37172386.0,Asia
27,08/04/2020,8,4,2020,30,4,Afghanistan,AF,AFG,37172386.0,Asia
28,07/04/2020,7,4,2020,38,0,Afghanistan,AF,AFG,37172386.0,Asia
29,06/04/2020,6,4,2020,29,2,Afghanistan,AF,AFG,37172386.0,Asia
30,05/04/2020,5,4,2020,35,1,Afghanistan,AF,AFG,37172386.0,Asia
31,04/04/2020,4,4,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
32,03/04/2020,3,4,2020,43,0,Afghanistan,AF,AFG,37172386.0,Asia
33,02/04/2020,2,4,2020,26,0,Afghanistan,AF,AFG,37172386.0,Asia
34,01/04/2020,1,4,2020,25,0,Afghanistan,AF,AFG,37172386.0,Asia
35,31/03/2020,31,3,2020,27,0,Afghanistan,AF,AFG,37172386.0,Asia
36,30/03/2020,30,3,2020,8,1,Afghanistan,AF,AFG,37172386.0,Asia
37,29/03/2020,29,3,2020,15,1,Afghanistan,AF,AFG,37172386.0,Asia
38,28/03/2020,28,3,2020,16,1,Afghanistan,AF,AFG,37172386.0,Asia
39,27/03/2020,27,3,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
40,26/03/2020,26,3,2020,33,0,Afghanistan,AF,AFG,37172386.0,Asia
41,25/03/2020,25,3,2020,2,0,Afghanistan,AF,AFG,37172386.0,Asia
42,24/03/2020,24,3,2020,6,1,Afghanistan,AF,AFG,37172386.0,Asia
43,23/03/2020,23,3,2020,10,0,Afghanistan,AF,AFG,37172386.0,Asia
44,22/03/2020,22,3,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
45,21/03/2020,21,3,2020,2,0,Afghanistan,AF,AFG,37172386.0,Asia
46,20/03/2020,20,3,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
47,19/03/2020,19,3,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
48,18/03/2020,18,3,2020,1,0,Afghanistan,AF,AFG,37172386.0,Asia
49,17/03/2020,17,3,2020,5,0,Afghanistan,AF,AFG,37172386.0,Asia
50,16/03/2020,16,3,2020,6,0,Afghanistan,AF,AFG,37172386.0,Asia
51,15/03/2020,15,3,2020,3,0,Afghanistan,AF,AFG,37172386.0,Asia
52,11/03/2020,11,3,2020,3,0,Afghanistan,AF,AFG,37172386.0,Asia
53,08/03/2020,8,3,2020,3,0,Afghanistan,AF,AFG,37172386.0,Asia
54,02/03/2020,2,3,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
55,01/03/2020,1,3,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
56,29/02/2020,29,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
57,28/02/2020,28,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
58,27/02/2020,27,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
59,26/02/2020,26,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
60,25/02/2020,25,2,2020,1,0,Afghanistan,AF,AFG,37172386.0,Asia
61,24/02/2020,24,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
62,23/02/2020,23,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
63,22/02/2020,22,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
64,21/02/2020,21,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
65,20/02/2020,20,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
66,19/02/2020,19,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
67,18/02/2020,18,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
68,17/02/2020,17,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
69,16/02/2020,16,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
70,15/02/2020,15,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
71,14/02/2020,14,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
72,13/02/2020,13,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
73,12/02/2020,12,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
74,11/02/2020,11,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
75,10/02/2020,10,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
76,09/02/2020,9,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
77,08/02/2020,8,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
78,07/02/2020,7,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
79,06/02/2020,6,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
80,05/02/2020,5,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
81,04/02/2020,4,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
82,03/02/2020,3,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
83,02/02/2020,2,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
84,01/02/2020,1,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
85,31/01/2020,31,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
86,30/01/2020,30,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
87,29/01/2020,29,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
88,28/01/2020,28,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
89,27/01/2020,27,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
90,26/01/2020,26,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
91,25/01/2020,25,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
92,24/01/2020,24,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
93,23/01/2020,23,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
94,22/01/2020,22,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
95,21/01/2020,21,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
96,20/01/2020,20,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
97,19/01/2020,19,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
98,18/01/2020,18,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
99,17/01/2020,17,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
100,16/01/2020,16,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
101,15/01/2020,15,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
102,14/01/2020,14,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
103,13/01/2020,13,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
104,12/01/2020,12,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
105,11/01/2020,11,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
106,10/01/2020,10,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
107,09/01/2020,9,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
108,08/01/2020,8,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
109,07/01/2020,7,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
110,06/01/2020,6,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
111,05/01/2020,5,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
112,04/01/2020,4,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
113,03/01/2020,3,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
114,02/01/2020,2,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
115,01/01/2020,1,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia
116,31/12/2019,31,12,2019,0,0,Afghanistan,AF,AFG,37172386.0,Asia
117,05/05/2020,5,5,2020,8,0,Albania,AL,ALB,2866376.0,Europe
118,04/05/2020,4,5,2020,6,0,Albania,AL,ALB,2866376.0,Europe
119,03/05/2020,3,5,2020,7,0,Albania,AL,ALB,2866376.0,Europe
120,02/05/2020,2,5,2020,9,0,Albania,AL,ALB,2866376.0,Europe
121,01/05/2020,1,5,2020,7,0,Albania,AL,ALB,2866376.0,Europe
122,30/04/2020,30,4,2020,16,1,Albania,AL,ALB,2866376.0,Europe
123,29/04/2020,29,4,2020,14,2,Albania,AL,ALB,2866376.0,Europe
124,28/04/2020,28,4,2020,10,0,Albania,AL,ALB,2866376.0,Europe
125,27/04/2020,27,4,2020,14,1,Albania,AL,ALB,2866376.0,Europe
126,26/04/2020,26,4,2020,34,0,Albania,AL,ALB,2866376.0,Europe
127,25/04/2020,25,4,2020,15,0,Albania,AL,ALB,2866376.0,Europe
128,24/04/2020,24,4,2020,29,0,Albania,AL,ALB,2866376.0,Europe
129,23/04/2020,23,4,2020,25,1,Albania,AL,ALB,2866376.0,Europe
130,22/04/2020,22,4,2020,25,0,Albania,AL,ALB,2866376.0,Europe
131,21/04/2020,21,4,2020,22,0,Albania,AL,ALB,2866376.0,Europe
132,20/04/2020,20,4,2020,14,0,Albania,AL,ALB,2866376.0,Europe
133,19/04/2020,19,4,2020,9,0,Albania,AL,ALB,2866376.0,Europe
134,18/04/2020,18,4,2020,21,0,Albania,AL,ALB,2866376.0,Europe
135,17/04/2020,17,4,2020,24,1,Albania,AL,ALB,2866376.0,Europe
136,16/04/2020,16,4,2020,19,1,Albania,AL,ALB,2866376.0,Europe
137,15/04/2020,15,4,2020,8,1,Albania,AL,ALB,2866376.0,Europe
138,14/04/2020,14,4,2020,21,0,Albania,AL,ALB,2866376.0,Europe
139,13/04/2020,13,4,2020,13,0,Albania,AL,ALB,2866376.0,Europe
140,12/04/2020,12,4,2020,17,0,Albania,AL,ALB,2866376.0,Europe
141,11/04/2020,11,4,2020,7,0,Albania,AL,ALB,2866376.0,Europe
142,10/04/2020,10,4,2020,9,1,Albania,AL,ALB,2866376.0,Europe
143,09/04/2020,9,4,2020,17,0,Albania,AL,ALB,2866376.0,Europe
144,08/04/2020,8,4,2020,6,0,Albania,AL,ALB,2866376.0,Europe
145,07/04/2020,7,4,2020,16,1,Albania,AL,ALB,2866376.0,Europe
146,06/04/2020,6,4,2020,28,2,Albania,AL,ALB,2866376.0,Europe
147,05/04/2020,5,4,2020,29,2,Albania,AL,ALB,2866376.0,Europe
148,04/04/2020,4,4,2020,27,1,Albania,AL,ALB,2866376.0,Europe
149,03/04/2020,3,4,2020,18,1,Albania,AL,ALB,2866376.0,Europe
150,02/04/2020,2,4,2020,16,0,Albania,AL,ALB,2866376.0,Europe
151,01/04/2020,1,4,2020,20,3,Albania,AL,ALB,2866376.0,Europe
152,31/03/2020,31,3,2020,11,2,Albania,AL,ALB,2866376.0,Europe
153,30/03/2020,30,3,2020,15,0,Albania,AL,ALB,2866376.0,Europe
154,29/03/2020,29,3,2020,11,1,Albania,AL,ALB,2866376.0,Europe
155,28/03/2020,28,3,2020,12,3,Albania,AL,ALB,2866376.0,Europe
156,27/03/2020,27,3,2020,28,1,Albania,AL,ALB,2866376.0,Europe
157,26/03/2020,26,3,2020,23,0,Albania,AL,ALB,2866376.0,Europe
158,25/03/2020,25,3,2020,23,1,Albania,AL,ALB,2866376.0,Europe
159,24/03/2020,24,3,2020,11,2,Albania,AL,ALB,2866376.0,Europe
160,23/03/2020,23,3,2020,13,0,Albania,AL,ALB,2866376.0,Europe
161,22/03/2020,22,3,2020,6,0,Albania,AL,ALB,2866376.0,Europe
162,21/03/2020,21,3,2020,0,0,Albania,AL,ALB,2866376.0,Europe
163,20/03/2020,20,3,2020,11,0,Albania,AL,ALB,2866376.0,Europe
164,19/03/2020,19,3,2020,4,1,Albania,AL,ALB,2866376.0,Europe
165,18/03/2020,18,3,2020,4,0,Albania,AL,ALB,2866376.0,Europe
166,17/03/2020,17,3,2020,9,0,Albania,AL,ALB,2866376.0,Europe
167,16/03/2020,16,3,2020,4,0,Albania,AL,ALB,2866376.0,Europe
168,15/03/2020,15,3,2020,5,0,Albania,AL,ALB,2866376.0,Europe
169,14/03/2020,14,3,2020,10,0,Albania,AL,ALB,2866376.0,Europe
170,13/03/2020,13,3,2020,12,0,Albania,AL,ALB,2866376.0,Europe
171,12/03/2020,12,3,2020,1,1,Albania,AL,ALB,2866376.0,Europe
172,11/03/2020,11,3,2020,4,0,Albania,AL,ALB,2866376.0,Europe
173,10/03/2020,10,3,2020,4,0,Albania,AL,ALB,2866376.0,Europe
174,09/03/2020,9,3,2020,2,0,Albania,AL,ALB,2866376.0,Europe
175,05/05/2020,5,5,2020,174,2,Algeria,DZ,DZA,42228429.0,Africa
176,04/05/2020,4,5,2020,179,4,Algeria,DZ,DZA,42228429.0,Africa
177,03/05/2020,3,5,2020,141,6,Algeria,DZ,DZA,42228429.0,Africa
178,02/05/2020,2,5,2020,148,3,Algeria,DZ,DZA,42228429.0,Africa
179,01/05/2020,1,5,2020,158,6,Algeria,DZ,DZA,42228429.0,Africa
180,30/04/2020,30,4,2020,199,7,Algeria,DZ,DZA,42228429.0,Africa
181,29/04/2020,29,4,2020,132,5,Algeria,DZ,DZA,42228429.0,Africa
182,28/04/2020,28,4,2020,135,7,Algeria,DZ,DZA,42228429.0,Africa
183,27/04/2020,27,4,2020,126,6,Algeria,DZ,DZA,42228429.0,Africa
184,26/04/2020,26,4,2020,129,4,Algeria,DZ,DZA,42228429.0,Africa
185,25/04/2020,25,4,2020,120,8,Algeria,DZ,DZA,42228429.0,Africa
186,24/04/2020,24,4,2020,97,5,Algeria,DZ,DZA,42228429.0,Africa
187,23/04/2020,23,4,2020,99,10,Algeria,DZ,DZA,42228429.0,Africa
188,22/04/2020,22,4,2020,93,8,Algeria,DZ,DZA,42228429.0,Africa
189,21/04/2020,21,4,2020,89,9,Algeria,DZ,DZA,42228429.0,Africa
190,20/04/2020,20,4,2020,94,8,Algeria,DZ,DZA,42228429.0,Africa
191,19/04/2020,19,4,2020,117,3,Algeria,DZ,DZA,42228429.0,Africa
192,18/04/2020,18,4,2020,150,16,Algeria,DZ,DZA,42228429.0,Africa
193,17/04/2020,17,4,2020,108,12,Algeria,DZ,DZA,42228429.0,Africa
194,16/04/2020,16,4,2020,90,11,Algeria,DZ,DZA,42228429.0,Africa
195,15/04/2020,15,4,2020,87,12,Algeria,DZ,DZA,42228429.0,Africa
196,14/04/2020,14,4,2020,69,20,Algeria,DZ,DZA,42228429.0,Africa
197,13/04/2020,13,4,2020,89,18,Algeria,DZ,DZA,42228429.0,Africa
198,12/04/2020,12,4,2020,64,19,Algeria,DZ,DZA,42228429.0,Africa
199,11/04/2020,11,4,2020,95,21,Algeria,DZ,DZA,42228429.0,Africa
200,10/04/2020,10,4,2020,94,30,Algeria,DZ,DZA,42228429.0,Africa
201,09/04/2020,9,4,2020,104,12,Algeria,DZ,DZA,42228429.0,Africa
202,08/04/2020,8,4,2020,45,20,Algeria,DZ,DZA,42228429.0,Africa
203,07/04/2020,7,4,2020,103,21,Algeria,DZ,DZA,42228429.0,Africa
204,06/04/2020,6,4,2020,69,22,Algeria,DZ,DZA,42228429.0,Africa
205,05/04/2020,5,4,2020,80,25,Algeria,DZ,DZA,42228429.0,Africa
206,04/04/2020,4,4,2020,185,42,Algeria,DZ,DZA,42228429.0,Africa
207,03/04/2020,3,4,2020,139,5,Algeria,DZ,DZA,42228429.0,Africa
208,02/04/2020,2,4,2020,131,14,Algeria,DZ,DZA,42228429.0,Africa
209,01/04/2020,1,4,2020,132,9,Algeria,DZ,DZA,42228429.0,Africa
210,31/03/2020,31,3,2020,73,4,Algeria,DZ,DZA,42228429.0,Africa
211,30/03/2020,30,3,2020,57,2,Algeria,DZ,DZA,42228429.0,Africa
212,29/03/2020,29,3,2020,45,3,Algeria,DZ,DZA,42228429.0,Africa
213,28/03/2020,28,3,2020,42,1,Algeria,DZ,DZA,42228429.0,Africa
214,27/03/2020,27,3,2020,65,4,Algeria,DZ,DZA,42228429.0,Africa
215,26/03/2020,26,3,2020,38,2,Algeria,DZ,DZA,42228429.0,Africa
216,25/03/2020,25,3,2020,34,2,Algeria,DZ,DZA,42228429.0,Africa
217,24/03/2020,24,3,2020,29,0,Algeria,DZ,DZA,42228429.0,Africa
218,23/03/2020,23,3,2020,62,2,Algeria,DZ,DZA,42228429.0,Africa
219,22/03/2020,22,3,2020,37,5,Algeria,DZ,DZA,42228429.0,Africa
220,21/03/2020,21,3,2020,12,3,Algeria,DZ,DZA,42228429.0,Africa
221,20/03/2020,20,3,2020,18,1,Algeria,DZ,DZA,42228429.0,Africa
222,19/03/2020,19,3,2020,12,1,Algeria,DZ,DZA,42228429.0,Africa
223,18/03/2020,18,3,2020,2,1,Algeria,DZ,DZA,42228429.0,Africa
224,17/03/2020,17,3,2020,10,0,Algeria,DZ,DZA,42228429.0,Africa
225,16/03/2020,16,3,2020,11,2,Algeria,DZ,DZA,42228429.0,Africa
226,15/03/2020,15,3,2020,11,0,Algeria,DZ,DZA,42228429.0,Africa
227,14/03/2020,14,3,2020,1,1,Algeria,DZ,DZA,42228429.0,Africa
228,13/03/2020,13,3,2020,5,1,Algeria,DZ,DZA,42228429.0,Africa
229,12/03/2020,12,3,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
230,09/03/2020,9,3,2020,3,0,Algeria,DZ,DZA,42228429.0,Africa
231,06/03/2020,6,3,2020,5,0,Algeria,DZ,DZA,42228429.0,Africa
232,05/03/2020,5,3,2020,7,0,Algeria,DZ,DZA,42228429.0,Africa
233,04/03/2020,4,3,2020,2,0,Algeria,DZ,DZA,42228429.0,Africa
234,02/03/2020,2,3,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
235,01/03/2020,1,3,2020,2,0,Algeria,DZ,DZA,42228429.0,Africa
236,29/02/2020,29,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
237,28/02/2020,28,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
238,27/02/2020,27,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
239,26/02/2020,26,2,2020,1,0,Algeria,DZ,DZA,42228429.0,Africa
240,25/02/2020,25,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
241,24/02/2020,24,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
242,23/02/2020,23,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
243,22/02/2020,22,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
244,21/02/2020,21,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
245,20/02/2020,20,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
246,19/02/2020,19,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
247,18/02/2020,18,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
248,17/02/2020,17,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
249,16/02/2020,16,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
250,15/02/2020,15,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
251,14/02/2020,14,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
252,13/02/2020,13,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
253,12/02/2020,12,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
254,11/02/2020,11,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
255,10/02/2020,10,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
256,09/02/2020,9,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
257,08/02/2020,8,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
258,07/02/2020,7,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
259,06/02/2020,6,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
260,05/02/2020,5,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
261,04/02/2020,4,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
262,03/02/2020,3,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
263,02/02/2020,2,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
264,01/02/2020,1,2,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
265,31/01/2020,31,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
266,30/01/2020,30,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
267,29/01/2020,29,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
268,28/01/2020,28,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
269,27/01/2020,27,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
270,26/01/2020,26,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
271,25/01/2020,25,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
272,24/01/2020,24,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
273,23/01/2020,23,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
274,22/01/2020,22,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
275,21/01/2020,21,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
276,20/01/2020,20,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
277,19/01/2020,19,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
278,18/01/2020,18,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
279,17/01/2020,17,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
280,16/01/2020,16,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
281,15/01/2020,15,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
282,14/01/2020,14,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
283,13/01/2020,13,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
284,12/01/2020,12,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
285,11/01/2020,11,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
286,10/01/2020,10,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
287,09/01/2020,9,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
288,08/01/2020,8,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
289,07/01/2020,7,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
290,06/01/2020,6,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
291,05/01/2020,5,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
292,04/01/2020,4,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
293,03/01/2020,3,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
294,02/01/2020,2,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
295,01/01/2020,1,1,2020,0,0,Algeria,DZ,DZA,42228429.0,Africa
296,31/12/2019,31,12,2019,0,0,Algeria,DZ,DZA,42228429.0,Africa
297,05/05/2020,5,5,2020,2,0,Andorra,AD,AND,77006.0,Europe
298,04/05/2020,4,5,2020,1,1,Andorra,AD,AND,77006.0,Europe
299,03/05/2020,3,5,2020,1,1,Andorra,AD,AND,77006.0,Europe
300,02/05/2020,2,5,2020,1,1,Andorra,AD,AND,77006.0,Europe
301,01/05/2020,1,5,2020,2,0,Andorra,AD,AND,77006.0,Europe
302,30/04/2020,30,4,2020,0,1,Andorra,AD,AND,77006.0,Europe
303,29/04/2020,29,4,2020,0,1,Andorra,AD,AND,77006.0,Europe
304,28/04/2020,28,4,2020,3,0,Andorra,AD,AND,77006.0,Europe
305,27/04/2020,27,4,2020,7,0,Andorra,AD,AND,77006.0,Europe
306,26/04/2020,26,4,2020,2,0,Andorra,AD,AND,77006.0,Europe
307,25/04/2020,25,4,2020,7,3,Andorra,AD,AND,77006.0,Europe
308,24/04/2020,24,4,2020,1,0,Andorra,AD,AND,77006.0,Europe
309,23/04/2020,23,4,2020,6,0,Andorra,AD,AND,77006.0,Europe
310,22/04/2020,22,4,2020,0,1,Andorra,AD,AND,77006.0,Europe
311,21/04/2020,21,4,2020,4,0,Andorra,AD,AND,77006.0,Europe
312,20/04/2020,20,4,2020,9,1,Andorra,AD,AND,77006.0,Europe
313,19/04/2020,19,4,2020,8,0,Andorra,AD,AND,77006.0,Europe
314,18/04/2020,18,4,2020,14,2,Andorra,AD,AND,77006.0,Europe
315,17/04/2020,17,4,2020,9,0,Andorra,AD,AND,77006.0,Europe
316,16/04/2020,16,4,2020,14,2,Andorra,AD,AND,77006.0,Europe
317,15/04/2020,15,4,2020,13,2,Andorra,AD,AND,77006.0,Europe
318,14/04/2020,14,4,2020,8,0,Andorra,AD,AND,77006.0,Europe
319,13/04/2020,13,4,2020,16,1,Andorra,AD,AND,77006.0,Europe
320,12/04/2020,12,4,2020,21,2,Andorra,AD,AND,77006.0,Europe
321,11/04/2020,11,4,2020,18,1,Andorra,AD,AND,77006.0,Europe
322,10/04/2020,10,4,2020,19,2,Andorra,AD,AND,77006.0,Europe
323,09/04/2020,9,4,2020,19,1,Andorra,AD,AND,77006.0,Europe
324,08/04/2020,8,4,2020,19,1,Andorra,AD,AND,77006.0,Europe
325,07/04/2020,7,4,2020,25,3,Andorra,AD,AND,77006.0,Europe
